postcode,SUBZONE_C,PLN_AREA_C
126793,PNSZ01,PN
128059,PNSZ01,PN
126794,PNSZ01,PN
128060,PNSZ01,PN
128061,PNSZ01,PN
128052,PNSZ01,PN
126790,PNSZ01,PN
128053,PNSZ01,PN
128057,PNSZ01,PN
128051,PNSZ01,PN
128058,PNSZ01,PN
120727,PNSZ01,PN
126778,PNSZ01,PN
128045,PNSZ01,PN
128046,PNSZ01,PN
128047,PNSZ01,PN
128048,PNSZ01,PN
128049,PNSZ01,PN
128466,PNSZ01,PN
127313,PNSZ01,PN
127314,PNSZ01,PN
127188,PNSZ01,PN
127324,PNSZ01,PN
127179,PNSZ01,PN
128041,PNSZ01,PN
128044,PNSZ01,PN
128043,PNSZ01,PN
128475,PNSZ01,PN
120704,PNSZ01,PN
120717,PNSZ01,PN
120720,PNSZ01,PN
120725,PNSZ01,PN
120712,PNSZ01,PN
120708,PNSZ01,PN
120729,PNSZ01,PN
120516,PNSZ01,PN
120702,PNSZ01,PN
127373,PNSZ01,PN
128687,PNSZ01,PN
128132,PNSZ01,PN
126886,PNSZ01,PN
127368,PNSZ01,PN
128050,PNSZ01,PN
127414,PNSZ01,PN
127294,PNSZ01,PN
128468,GLSZ01,GL
120520,GLSZ01,GL
128219,GLSZ01,GL
128309,GLSZ01,GL
126904,GLSZ01,GL
128310,GLSZ01,GL
128312,GLSZ01,GL
128313,GLSZ01,GL
128316,GLSZ01,GL
128229,GLSZ01,GL
128317,GLSZ01,GL
128318,GLSZ01,GL
128319,GLSZ01,GL
128321,GLSZ01,GL
128323,GLSZ01,GL
128325,GLSZ01,GL
128326,GLSZ01,GL
128328,GLSZ01,GL
128331,GLSZ01,GL
128332,GLSZ01,GL
128334,GLSZ01,GL
128336,GLSZ01,GL
128337,GLSZ01,GL
128341,GLSZ01,GL
128454,GLSZ01,GL
128344,GLSZ01,GL
128455,GLSZ01,GL
128345,GLSZ01,GL
128346,GLSZ01,GL
128443,GLSZ01,GL
128233,GLSZ01,GL
128348,GLSZ01,GL
128349,GLSZ01,GL
128350,GLSZ01,GL
128352,GLSZ01,GL
128354,GLSZ01,GL
128355,GLSZ01,GL
128356,GLSZ01,GL
128357,GLSZ01,GL
128358,GLSZ01,GL
128456,GLSZ01,GL
128359,GLSZ01,GL
128444,GLSZ01,GL
128360,GLSZ01,GL
128457,GLSZ01,GL
128361,GLSZ01,GL
128362,GLSZ01,GL
128363,GLSZ01,GL
128235,GLSZ01,GL
128365,GLSZ01,GL
128366,GLSZ01,GL
128368,GLSZ01,GL
128459,GLSZ01,GL
128369,GLSZ01,GL
128460,GLSZ01,GL
126905,GLSZ01,GL
128372,GLSZ01,GL
126892,GLSZ01,GL
128375,GLSZ01,GL
128377,GLSZ01,GL
126891,GLSZ01,GL
128237,GLSZ01,GL
128380,GLSZ01,GL
128382,GLSZ01,GL
126890,GLSZ01,GL
128387,GLSZ01,GL
128389,GLSZ01,GL
128391,GLSZ01,GL
128393,GLSZ01,GL
128442,GLSZ01,GL
128396,GLSZ01,GL
128398,GLSZ01,GL
128399,GLSZ01,GL
128400,GLSZ01,GL
128239,GLSZ01,GL
128241,GLSZ01,GL
128429,GLSZ01,GL
128243,GLSZ01,GL
128244,GLSZ01,GL
128245,GLSZ01,GL
128221,GLSZ01,GL
128247,GLSZ01,GL
128250,GLSZ01,GL
128251,GLSZ01,GL
128253,GLSZ01,GL
128254,GLSZ01,GL
128255,GLSZ01,GL
128256,GLSZ01,GL
128257,GLSZ01,GL
128261,GLSZ01,GL
128263,GLSZ01,GL
126893,GLSZ01,GL
128223,GLSZ01,GL
128265,GLSZ01,GL
128266,GLSZ01,GL
128267,GLSZ01,GL
128269,GLSZ01,GL
128270,GLSZ01,GL
128271,GLSZ01,GL
128273,GLSZ01,GL
128274,GLSZ01,GL
128275,GLSZ01,GL
128276,GLSZ01,GL
128277,GLSZ01,GL
128278,GLSZ01,GL
128279,GLSZ01,GL
128280,GLSZ01,GL
128281,GLSZ01,GL
128282,GLSZ01,GL
128283,GLSZ01,GL
128445,GLSZ01,GL
128225,GLSZ01,GL
128284,GLSZ01,GL
128285,GLSZ01,GL
128286,GLSZ01,GL
128441,GLSZ01,GL
128287,GLSZ01,GL
128288,GLSZ01,GL
126894,GLSZ01,GL
128289,GLSZ01,GL
128290,GLSZ01,GL
128446,GLSZ01,GL
128291,GLSZ01,GL
128292,GLSZ01,GL
128295,GLSZ01,GL
128297,GLSZ01,GL
128298,GLSZ01,GL
128299,GLSZ01,GL
128300,GLSZ01,GL
128227,GLSZ01,GL
128302,GLSZ01,GL
128303,GLSZ01,GL
128304,GLSZ01,GL
128305,GLSZ01,GL
126888,GLSZ01,GL
128306,GLSZ01,GL
128447,GLSZ01,GL
128307,GLSZ01,GL
128308,GLSZ01,GL
128249,GLSZ01,GL
128473,GLSZ01,GL
128478,GLSZ01,GL
128383,GLSZ01,GL
128440,GLSZ01,GL
128374,GLSZ01,GL
128378,GLSZ01,GL
128828,GLSZ01,GL
128471,GLSZ01,GL
128472,GLSZ01,GL
128469,GLSZ01,GL
128467,GLSZ01,GL
128470,GLSZ01,GL
128464,GLSZ01,GL
128474,GLSZ01,GL
128476,GLSZ01,GL
128373,GLSZ01,GL
128220,GLSZ01,GL
128371,GLSZ01,GL
128224,GLSZ01,GL
128228,GLSZ01,GL
128232,GLSZ01,GL
128477,GLSZ01,GL
128236,GLSZ01,GL
128238,GLSZ01,GL
128240,GLSZ01,GL
128242,GLSZ01,GL
128370,GLSZ01,GL
128465,GLSZ01,GL
128463,GLSZ01,GL
128462,GLSZ01,GL
128408,GLSZ01,GL
128410,GLSZ01,GL
128409,GLSZ01,GL
128412,GLSZ01,GL
128413,GLSZ01,GL
128414,GLSZ01,GL
128405,GLSZ01,GL
128437,GLSZ01,GL
128436,GLSZ01,GL
128434,GLSZ01,GL
128403,GLSZ01,GL
128384,GLSZ01,GL
128402,GLSZ01,GL
128432,GLSZ01,GL
128401,GLSZ01,GL
128438,GLSZ01,GL
128439,GLSZ01,GL
128415,GLSZ01,GL
128430,GLSZ01,GL
128428,GLSZ01,GL
128418,GLSZ01,GL
128421,GLSZ01,GL
128416,GLSZ01,GL
128417,GLSZ01,GL
128419,GLSZ01,GL
128386,GLSZ01,GL
128397,GLSZ01,GL
128394,GLSZ01,GL
128390,GLSZ01,GL
128381,GLSZ01,GL
128388,GLSZ01,GL
128426,GLSZ01,GL
128425,GLSZ01,GL
128424,GLSZ01,GL
128423,GLSZ01,GL
128406,GLSZ01,GL
128404,GLSZ01,GL
128379,GLSZ01,GL
128422,GLSZ01,GL
127430,GLSZ01,GL
188607,JESZ06,JE
188588,JESZ06,JE
188954,JESZ06,JE
188597,JESZ06,JE
188596,JESZ06,JE
188939,JESZ06,JE
188732,JESZ06,JE
188742,JESZ06,JE
188770,JESZ06,JE
180002,JESZ06,JE
188725,JESZ06,JE
188383,JESZ06,JE
188385,JESZ06,JE
188390,JESZ06,JE
188391,JESZ06,JE
188392,JESZ06,JE
188394,JESZ06,JE
188395,JESZ06,JE
188613,JESZ06,JE
188587,JESZ06,JE
188729,JESZ06,JE
188728,JESZ06,JE
188959,JESZ06,JE
188961,JESZ06,JE
188730,JESZ06,JE
188731,JESZ06,JE
188962,JESZ06,JE
188963,JESZ06,JE
188949,JESZ06,JE
188951,JESZ06,JE
188945,JESZ06,JE
188943,JESZ06,JE
188936,JESZ06,JE
188934,JESZ06,JE
188932,JESZ06,JE
188930,JESZ06,JE
189686,JESZ06,JE
188928,JESZ06,JE
188091,JESZ06,JE
188092,JESZ06,JE
188586,JESZ06,JE
188737,JESZ06,JE
188736,JESZ06,JE
188738,JESZ06,JE
188117,JESZ06,JE
188778,JESZ06,JE
188942,JESZ06,JE
189022,JESZ06,JE
189057,JESZ06,JE
188108,JESZ06,JE
188899,JESZ06,JE
188726,JESZ06,JE
188386,JESZ06,JE
188388,JESZ06,JE
188727,JESZ06,JE
188734,JESZ06,JE
188733,JESZ06,JE
188396,JESZ06,JE
188950,JESZ06,JE
188735,JESZ06,JE
188960,JESZ06,JE
189677,JESZ06,JE
188956,JESZ06,JE
188933,JESZ06,JE
188953,JESZ06,JE
189683,JESZ06,JE
188931,JESZ06,JE
189689,JESZ06,JE
189694,JESZ06,JE
189695,JESZ06,JE
189031,JESZ06,JE
189027,JESZ06,JE
189023,JESZ06,JE
188093,JESZ06,JE
189707,JESZ06,JE
188591,JESZ06,JE
188592,JESZ06,JE
188593,JESZ06,JE
188594,JESZ06,JE
189039,JESZ06,JE
188600,JESZ06,JE
188601,JESZ06,JE
189047,JESZ06,JE
188608,JESZ06,JE
189055,JESZ06,JE
189058,JESZ06,JE
189060,JESZ06,JE
188094,JESZ06,JE
188585,JESZ06,JE
188095,JESZ06,JE
188096,JESZ06,JE
188097,JESZ06,JE
180232,JESZ06,JE
180233,JESZ06,JE
189851,JESZ06,JE
189035,JESZ06,JE
189037,JESZ06,JE
189041,JESZ06,JE
189043,JESZ06,JE
189049,JESZ06,JE
189051,JESZ06,JE
180001,JESZ06,JE
189704,JESZ06,JE
188590,JESZ06,JE
188595,JESZ06,JE
188929,JESZ06,JE
188598,JESZ06,JE
180231,JESZ06,JE
189045,JESZ06,JE
188602,JESZ06,JE
189054,JESZ06,JE
188946,JESZ06,JE
188583,JESZ06,JE
188952,JESZ06,JE
188739,JESZ06,JE
188740,JESZ06,JE
188747,JESZ06,JE
188749,JESZ06,JE
188062,JESZ06,JE
189029,JESZ06,JE
189692,JESZ06,JE
189696,JESZ06,JE
189700,JESZ06,JE
188064,JESZ06,JE
188098,JESZ06,JE
189031,JESZ06,JE
189033,JESZ06,JE
188594,JESZ06,JE
189045,JESZ06,JE
188935,JESZ06,JE
188603,JESZ06,JE
189047,JESZ06,JE
188605,JESZ06,JE
188384,JESZ06,JE
188115,JESZ06,JE
188582,JESZ06,JE
188116,JESZ06,JE
188386,JESZ06,JE
188941,JESZ06,JE
188388,JESZ06,JE
189053,JESZ06,JE
188389,JESZ06,JE
189055,JESZ06,JE
189056,JESZ06,JE
189058,JESZ06,JE
189678,JESZ06,JE
188947,JESZ06,JE
189059,JESZ06,JE
188394,JESZ06,JE
189060,JESZ06,JE
189682,JESZ06,JE
189684,JESZ06,JE
189025,JESZ06,JE
189025,JESZ06,JE
188958,JESZ06,JE
188958,JESZ06,JE
188740,JESZ06,JE
188740,JESZ06,JE
188749,JESZ06,JE
188094,JESZ06,JE
188097,JESZ06,JE
188451,JESZ06,JE
189025,JESZ06,JE
189681,JESZ06,JE
189682,JESZ06,JE
188584,JESZ06,JE
189699,JESZ06,JE
188995,JESZ06,JE
189707,JESZ06,JE
189695,JESZ06,JE
188067,JESZ06,JE
188597,JESZ06,JE
188586,JESZ06,JE
189035,JESZ06,JE
189753,JESZ06,JE
188021,JESZ06,JE
188021,JESZ06,JE
188966,JESZ06,JE
188024,JESZ06,JE
188381,JESZ06,JE
179434,BLSZ01,BL
179555,BLSZ01,BL
178880,BLSZ01,BL
178958,BLSZ01,BL
179099,BLSZ01,BL
179100,BLSZ01,BL
187995,BLSZ01,BL
179102,BLSZ01,BL
189675,BLSZ01,BL
179352,BLSZ01,BL
178884,BLSZ01,BL
179681,BLSZ01,BL
187996,BLSZ01,BL
188382,BLSZ01,BL
188384,BLSZ01,BL
188389,BLSZ01,BL
189678,BLSZ01,BL
189680,BLSZ01,BL
189687,BLSZ01,BL
178957,BLSZ01,BL
179555,BLSZ01,BL
179809,BLSZ01,BL
188720,BLSZ01,BL
189706,BLSZ01,BL
179094,BLSZ01,BL
179433,BLSZ01,BL
179432,BLSZ01,BL
179435,BLSZ01,BL
179431,BLSZ01,BL
179805,BLSZ01,BL
179804,BLSZ01,BL
179098,BLSZ01,BL
179803,BLSZ01,BL
179101,BLSZ01,BL
189558,BLSZ01,BL
188721,BLSZ01,BL
179682,BLSZ01,BL
188722,BLSZ01,BL
188379,BLSZ01,BL
188387,BLSZ01,BL
189685,BLSZ01,BL
189688,BLSZ01,BL
189702,BLSZ01,BL
189761,BLSZ01,BL
189701,BLSZ01,BL
49215,BLSZ01,BL
179555,BLSZ01,BL
179558,BLSZ01,BL
188719,BLSZ01,BL
179364,BLSZ01,BL
178885,BLSZ01,BL
189701,BLSZ01,BL
188383,BLSZ01,BL
188386,BLSZ01,BL
189673,BLSZ01,BL
179429,BLSZ01,BL
178959,BLSZ01,BL
178882,BLSZ01,BL
179097,BLSZ01,BL
179682,BLSZ01,BL
178879,BLSZ01,BL
189720,BLSZ01,BL
179555,BLSZ01,BL
179101,BLSZ01,BL
179097,BLSZ01,BL
189560,BLSZ01,BL
179682,BLSZ01,BL
189671,BLSZ01,BL
189562,BLSZ01,BL
188379,BLSZ01,BL
188475,BLSZ01,BL
179104,BLSZ01,BL
189701,BLSZ01,BL
49215,BLSZ01,BL
49215,BLSZ01,BL
178958,BLSZ01,BL
179559,BLSZ01,BL
49215,BLSZ01,BL
179802,BLSZ01,BL
38981,BLSZ01,BL
179103,BLSZ01,BL
189721,BLSZ01,BL
39595,BTSZ06,BT
39802,BTSZ06,BT
38981,BTSZ06,BT
39797,BTSZ06,BT
39392,BTSZ06,BT
38983,BTSZ06,BT
39593,BTSZ06,BT
39799,BTSZ06,BT
39190,BTSZ06,BT
39596,BTSZ06,BT
39192,BTSZ06,BT
38985,BTSZ06,BT
38987,BTSZ06,BT
39801,BTSZ06,BT
38989,BTSZ06,BT
38988,BTSZ06,BT
38986,BTSZ06,BT
39594,BTSZ06,BT
189705,BTSZ06,BT
39800,BTSZ06,BT
39594,BTSZ06,BT
39393,BTSZ06,BT
188836,BTSZ06,BT
38982,BTSZ06,BT
39193,BTSZ06,BT
38975,BTSZ06,BT
39597,BTSZ06,BT
38980,BTSZ06,BT
38981,BTSZ06,BT
38975,BTSZ06,BT
38981,BTSZ06,BT
189767,BTSZ06,BT
39804,BTSZ06,BT
49142,BDSZ03,BD
49480,BDSZ03,BD
48658,BDSZ03,BD
49479,BDSZ03,BD
49513,BDSZ03,BD
49514,BDSZ03,BD
58715,BDSZ03,BD
48508,BDSZ03,BD
49145,BDSZ03,BD
48696,BDSZ03,BD
49515,BDSZ03,BD
49144,BDSZ03,BD
48463,MPSZ02,MP
49712,MPSZ02,MP
48543,MPSZ02,MP
48942,MPSZ02,MP
48618,MPSZ02,MP
48945,MPSZ02,MP
49247,MPSZ02,MP
49907,MPSZ02,MP
48424,MPSZ02,MP
48441,MPSZ02,MP
49710,MPSZ02,MP
49711,MPSZ02,MP
49709,MPSZ02,MP
48940,MPSZ02,MP
48694,MPSZ02,MP
48695,MPSZ02,MP
48693,MPSZ02,MP
49705,MPSZ02,MP
48546,MPSZ02,MP
48944,MPSZ02,MP
48943,MPSZ02,MP
48941,MPSZ02,MP
48545,MPSZ02,MP
48544,MPSZ02,MP
48980,MPSZ02,MP
48979,MPSZ02,MP
48616,MPSZ02,MP
48581,MPSZ02,MP
48624,MPSZ02,MP
48542,MPSZ02,MP
48580,MPSZ02,MP
49317,MPSZ02,MP
48620,MPSZ02,MP
49315,MPSZ02,MP
48623,MPSZ02,MP
49910,MPSZ02,MP
48621,MPSZ02,MP
49908,MPSZ02,MP
49318,MPSZ02,MP
49319,MPSZ02,MP
49246,MPSZ02,MP
49816,MPSZ02,MP
48617,MPSZ02,MP
48625,MPSZ02,MP
49704,MPSZ02,MP
49909,MPSZ02,MP
48692,MPSZ02,MP
48622,MPSZ02,MP
49318,MPSZ02,MP
48619,MPSZ02,MP
48424,MPSZ02,MP
49708,MPSZ02,MP
49325,MPSZ02,MP
49483,MPSZ02,MP
49320,QTSZ02,QT
38980,QTSZ02,QT
49321,QTSZ02,QT
49215,QTSZ02,QT
49323,QTSZ02,QT
49213,QTSZ02,QT
49178,QTSZ02,QT
49326,QTSZ02,QT
49327,QTSZ02,QT
18989,QTSZ02,QT
69118,RCSZ01,RC
69720,RCSZ01,RC
69719,RCSZ01,RC
79519,RCSZ01,RC
69716,RCSZ01,RC
69883,RCSZ01,RC
69322,RCSZ01,RC
69323,RCSZ01,RC
69325,RCSZ01,RC
69326,RCSZ01,RC
69327,RCSZ01,RC
68645,RCSZ01,RC
69328,RCSZ01,RC
69712,RCSZ01,RC
69717,RCSZ01,RC
69718,RCSZ01,RC
69882,RCSZ01,RC
69884,RCSZ01,RC
69321,RCSZ01,RC
68656,RCSZ01,RC
69115,RCSZ01,RC
69110,RCSZ01,RC
69111,RCSZ01,RC
69112,RCSZ01,RC
69886,RCSZ01,RC
69183,RCSZ01,RC
69120,RCSZ01,RC
69184,RCSZ01,RC
58839,RCSZ01,RC
68909,NTSZ03,NT
68899,NTSZ03,NT
68893,NTSZ03,NT
68804,NTSZ03,NT
68882,NTSZ03,NT
69045,NTSZ03,NT
69546,NTSZ03,NT
69545,NTSZ03,NT
68908,NTSZ03,NT
69544,NTSZ03,NT
68896,NTSZ03,NT
68897,NTSZ03,NT
69046,NTSZ03,NT
68907,NTSZ03,NT
69542,NTSZ03,NT
68906,NTSZ03,NT
69539,NTSZ03,NT
69541,NTSZ03,NT
69540,NTSZ03,NT
69543,NTSZ03,NT
69537,NTSZ03,NT
68895,NTSZ03,NT
69536,NTSZ03,NT
69538,NTSZ03,NT
68900,NTSZ03,NT
69535,NTSZ03,NT
69532,NTSZ03,NT
68894,NTSZ03,NT
69534,NTSZ03,NT
68806,NTSZ03,NT
69533,NTSZ03,NT
68911,NTSZ03,NT
68877,NTSZ03,NT
68892,NTSZ03,NT
68808,NTSZ03,NT
68876,NTSZ03,NT
68805,NTSZ03,NT
68803,NTSZ03,NT
68729,NTSZ03,NT
68730,NTSZ03,NT
68726,NTSZ03,NT
68727,NTSZ03,NT
68901,NTSZ03,NT
68912,NTSZ03,NT
48582,NTSZ03,NT
69547,NTSZ03,NT
68898,NTSZ03,NT
69531,NTSZ03,NT
68721,NTSZ03,NT
68887,NTSZ03,NT
68913,NTSZ03,NT
68902,NTSZ03,NT
69047,NTSZ03,NT
68891,NTSZ03,NT
68813,NTSZ03,NT
68809,NTSZ03,NT
79909,JESZ09,JE
68811,JESZ09,JE
69119,JESZ09,JE
79305,JESZ09,JE
79024,JESZ09,JE
79903,JESZ09,JE
79809,JESZ09,JE
79904,JESZ09,JE
79624,JESZ09,JE
79117,JESZ09,JE
79118,JESZ09,JE
79332,JESZ09,JE
79313,JESZ09,JE
78880,JESZ09,JE
79902,JESZ09,JE
78878,JESZ09,JE
79313,JESZ09,JE
69114,JESZ09,JE
79914,JESZ09,JE
79912,JESZ09,JE
79718,JESZ09,JE
79717,JESZ09,JE
88938,BLSZ03,BL
88541,BLSZ03,BL
79119,BLSZ03,BL
79911,BLSZ03,BL
88539,BLSZ03,BL
89315,BLSZ03,BL
88934,BLSZ03,BL
89316,BLSZ03,BL
88937,BLSZ03,BL
88936,BLSZ03,BL
88935,BLSZ03,BL
88933,BLSZ03,BL
88540,BLSZ03,BL
89057,BLSZ03,BL
79025,BLSZ03,BL
79716,BLSZ03,BL
79905,BLSZ03,BL
79907,BLSZ03,BL
89310,BLSZ03,BL
89311,BLSZ03,BL
89312,BLSZ03,BL
89313,BLSZ03,BL
79906,BLSZ03,BL
79908,BLSZ03,BL
89312,BLSZ03,BL
89313,BLSZ03,BL
89314,BLSZ03,BL
88542,BLSZ03,BL
79120,BLSZ03,BL
78862,BLSZ03,BL
68810,BLSZ04,BL
18990,BLSZ04,BL
68812,BLSZ04,BL
79212,BLSZ04,BL
79213,BLSZ04,BL
49324,BLSZ04,BL
79427,BLSZ04,BL
79424,BLSZ04,BL
79423,BLSZ04,BL
79426,BLSZ04,BL
18980,BLSZ04,BL
18985,BLSZ04,BL
18965,BLSZ04,BL
18965,BLSZ04,BL
18966,BLSZ04,BL
18960,BLSZ04,BL
18961,BLSZ04,BL
18968,BLSZ04,BL
79212,BLSZ04,BL
78872,BLSZ04,BL
18984,BLSZ04,BL
79428,BLSZ04,BL
18983,BLSZ04,BL
18961,BLSZ04,BL
78873,BLSZ04,BL
18969,BLSZ04,BL
18991,BLSZ04,BL
79214,BLSZ04,BL
18982,BLSZ04,BL
18981,BLSZ04,BL
18962,BLSZ04,BL
18937,BLSZ04,BL
18936,BLSZ04,BL
18935,BLSZ04,BL
48583,BLSZ04,BL
18970,QTSZ01,QT
18974,QTSZ01,QT
18974,QTSZ01,QT
18955,QTSZ01,QT
18971,QTSZ01,QT
18956,QTSZ01,QT
18972,QTSZ01,QT
18973,QTSZ01,QT
18940,QTSZ01,QT
18970,QTSZ01,QT
18957,QTSZ01,QT
349278,KLSZ06,KL
347627,KLSZ06,KL
348475,KLSZ06,KL
349583,KLSZ06,KL
348548,KLSZ06,KL
349151,KLSZ06,KL
349245,KLSZ06,KL
349149,KLSZ06,KL
347493,KLSZ06,KL
349584,KLSZ06,KL
349110,KLSZ06,KL
349581,KLSZ06,KL
349573,KLSZ06,KL
349108,KLSZ06,KL
349070,KLSZ06,KL
349074,KLSZ06,KL
349071,KLSZ06,KL
349032,KLSZ06,KL
349067,KLSZ06,KL
349029,KLSZ06,KL
349022,KLSZ06,KL
389842,KLSZ06,KL
347810,KLSZ06,KL
347775,KLSZ06,KL
347737,KLSZ06,KL
347724,KLSZ06,KL
347788,KLSZ06,KL
347772,KLSZ06,KL
348574,KLSZ06,KL
349568,KLSZ06,KL
349309,KLSZ06,KL
349330,KLSZ06,KL
349326,KLSZ06,KL
349329,KLSZ06,KL
349328,KLSZ06,KL
349316,KLSZ06,KL
348599,KLSZ06,KL
348601,KLSZ06,KL
348605,KLSZ06,KL
348608,KLSZ06,KL
348610,KLSZ06,KL
389840,KLSZ06,KL
389831,KLSZ06,KL
348501,KLSZ06,KL
348540,KLSZ06,KL
348528,KLSZ06,KL
349564,KLSZ06,KL
347791,KLSZ06,KL
347494,KLSZ06,KL
349327,KLSZ06,KL
389834,KLSZ06,KL
347627,KLSZ06,KL
348468,KLSZ06,KL
348474,KLSZ06,KL
348472,KLSZ06,KL
348473,KLSZ06,KL
348488,KLSZ06,KL
348489,KLSZ06,KL
348744,KLSZ06,KL
348490,KLSZ06,KL
348491,KLSZ06,KL
348492,KLSZ06,KL
348493,KLSZ06,KL
348494,KLSZ06,KL
348496,KLSZ06,KL
348743,KLSZ06,KL
348507,KLSZ06,KL
348504,KLSZ06,KL
348511,KLSZ06,KL
348513,KLSZ06,KL
348741,KLSZ06,KL
349552,KLSZ06,KL
348515,KLSZ06,KL
348742,KLSZ06,KL
348517,KLSZ06,KL
348519,KLSZ06,KL
349544,KLSZ06,KL
348524,KLSZ06,KL
349553,KLSZ06,KL
348535,KLSZ06,KL
349518,KLSZ06,KL
349558,KLSZ06,KL
349560,KLSZ06,KL
349562,KLSZ06,KL
349554,KLSZ06,KL
349556,KLSZ06,KL
348537,KLSZ06,KL
348640,KLSZ06,KL
349471,KLSZ06,KL
348639,KLSZ06,KL
349557,KLSZ06,KL
349473,KLSZ06,KL
349472,KLSZ06,KL
347773,KLSZ06,KL
349474,KLSZ06,KL
349389,KLSZ06,KL
349475,KLSZ06,KL
349476,KLSZ06,KL
349563,KLSZ06,KL
349561,KLSZ06,KL
347769,KLSZ06,KL
347768,KLSZ06,KL
349478,KLSZ06,KL
347770,KLSZ06,KL
349477,KLSZ06,KL
347740,KLSZ06,KL
349479,KLSZ06,KL
347776,KLSZ06,KL
349480,KLSZ06,KL
347779,KLSZ06,KL
349565,KLSZ06,KL
349481,KLSZ06,KL
347781,KLSZ06,KL
348549,KLSZ06,KL
349482,KLSZ06,KL
347784,KLSZ06,KL
347783,KLSZ06,KL
347785,KLSZ06,KL
347738,KLSZ06,KL
347739,KLSZ06,KL
348553,KLSZ06,KL
347778,KLSZ06,KL
347735,KLSZ06,KL
347733,KLSZ06,KL
347786,KLSZ06,KL
347722,KLSZ06,KL
347780,KLSZ06,KL
347730,KLSZ06,KL
347731,KLSZ06,KL
347728,KLSZ06,KL
347727,KLSZ06,KL
347725,KLSZ06,KL
348578,KLSZ06,KL
349484,KLSZ06,KL
349483,KLSZ06,KL
349566,KLSZ06,KL
349485,KLSZ06,KL
349183,KLSZ06,KL
349182,KLSZ06,KL
349486,KLSZ06,KL
349184,KLSZ06,KL
347793,KLSZ06,KL
347792,KLSZ06,KL
349181,KLSZ06,KL
349186,KLSZ06,KL
349185,KLSZ06,KL
347795,KLSZ06,KL
348597,KLSZ06,KL
349189,KLSZ06,KL
349188,KLSZ06,KL
347797,KLSZ06,KL
347789,KLSZ06,KL
349489,KLSZ06,KL
349569,KLSZ06,KL
349147,KLSZ06,KL
349146,KLSZ06,KL
349490,KLSZ06,KL
347799,KLSZ06,KL
349187,KLSZ06,KL
349307,KLSZ06,KL
349148,KLSZ06,KL
347800,KLSZ06,KL
349491,KLSZ06,KL
347801,KLSZ06,KL
349492,KLSZ06,KL
349150,KLSZ06,KL
347802,KLSZ06,KL
347803,KLSZ06,KL
347804,KLSZ06,KL
348612,KLSZ06,KL
347790,KLSZ06,KL
349571,KLSZ06,KL
349143,KLSZ06,KL
349142,KLSZ06,KL
349575,KLSZ06,KL
349576,KLSZ06,KL
349144,KLSZ06,KL
349577,KLSZ06,KL
349578,KLSZ06,KL
349579,KLSZ06,KL
349580,KLSZ06,KL
347720,KLSZ06,KL
347794,KLSZ06,KL
347796,KLSZ06,KL
347805,KLSZ06,KL
349570,KLSZ06,KL
348585,KLSZ06,KL
349312,KLSZ06,KL
348591,KLSZ06,KL
349582,KLSZ06,KL
349113,KLSZ06,KL
348595,KLSZ06,KL
347719,KLSZ06,KL
349111,KLSZ06,KL
349112,KLSZ06,KL
349314,KLSZ06,KL
348600,KLSZ06,KL
349320,KLSZ06,KL
349313,KLSZ06,KL
347798,KLSZ06,KL
348604,KLSZ06,KL
349114,KLSZ06,KL
348615,KLSZ06,KL
349115,KLSZ06,KL
349319,KLSZ06,KL
349321,KLSZ06,KL
349223,KLSZ06,KL
349323,KLSZ06,KL
349116,KLSZ06,KL
349315,KLSZ06,KL
349103,KLSZ06,KL
349102,KLSZ06,KL
349572,KLSZ06,KL
349105,KLSZ06,KL
349325,KLSZ06,KL
349574,KLSZ06,KL
349109,KLSZ06,KL
349064,KLSZ06,KL
349062,KLSZ06,KL
349324,KLSZ06,KL
347807,KLSZ06,KL
349216,KLSZ06,KL
389836,KLSZ06,KL
349075,KLSZ06,KL
349073,KLSZ06,KL
368112,KLSZ06,KL
349065,KLSZ06,KL
349063,KLSZ06,KL
349061,KLSZ06,KL
389838,KLSZ06,KL
389835,KLSZ06,KL
349076,KLSZ06,KL
349024,KLSZ06,KL
349027,KLSZ06,KL
349025,KLSZ06,KL
349276,KLSZ06,KL
349021,KLSZ06,KL
349036,KLSZ06,KL
349028,KLSZ06,KL
349033,KLSZ06,KL
349227,KLSZ06,KL
349228,KLSZ06,KL
349229,KLSZ06,KL
349246,KLSZ06,KL
349247,KLSZ06,KL
348599,KLSZ06,KL
349555,KLSZ06,KL
349279,KLSZ06,KL
348471,KLSZ06,KL
389837,KLSZ06,KL
349567,KLSZ06,KL
347495,KLSZ06,KL
347787,KLSZ06,KL
348597,KLSZ06,KL
348597,KLSZ06,KL
348612,KLSZ06,KL
349331,KLSZ06,KL
349215,KLSZ06,KL
349244,KLSZ06,KL
349249,KLSZ06,KL
349253,KLSZ06,KL
349250,KLSZ06,KL
349308,KLSZ06,KL
349248,KLSZ06,KL
349220,KLSZ06,KL
349219,KLSZ06,KL
349218,KLSZ06,KL
349217,KLSZ06,KL
349243,KLSZ06,KL
349242,KLSZ06,KL
349222,KLSZ06,KL
349585,KLSZ06,KL
349254,KLSZ06,KL
349241,KLSZ06,KL
349276,KLSZ06,KL
349255,KLSZ06,KL
349518,KLSZ06,KL
349280,KLSZ06,KL
349281,KLSZ06,KL
347770,KLSZ06,KL
349316,KLSZ06,KL
